employee_id,department,region,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,KPIs_met >80%,awards_won?,avg_training_score,is_promoted
1461,Sales & Marketing,region_2,Bachelor's,m,other,1,35,4,3,0,0,63,1
38489,Technology,region_10,Master's & above,f,other,1,40,3,3,0,0,78,0
792,Sales & Marketing,region_8,Master's & above,m,sourcing,1,31,5,6,0,0,47,0
12780,Technology,region_4,Master's & above,m,other,1,47,5,2,1,0,82,1
73136,Operations,region_15,Master's & above,m,sourcing,1,37,5,3,1,0,63,1
69367,Sales & Marketing,region_26,Master's & above,m,other,1,39,3,11,0,0,62,1
3223,Sales & Marketing,region_5,Master's & above,m,other,1,36,3,8,1,0,50,1
41912,Technology,region_22,Bachelor's,m,sourcing,2,26,4,2,1,0,80,1
71610,Technology,region_2,Bachelor's,f,other,2,31,4,8,1,0,82,1
48697,Sales & Marketing,region_13,Master's & above,m,sourcing,1,30,4,2,1,0,65,1
23957,Sales & Marketing,region_22,Bachelor's,f,other,1,28,4,4,1,0,51,1
35497,Procurement,region_26,Bachelor's,f,other,2,29,1,4,0,0,80,1
66482,Operations,region_10,Bachelor's,m,sourcing,1,30,2,6,1,0,60,1
39292,Operations,region_2,Bachelor's,m,other,2,36,3,5,0,1,94,1
60567,Analytics,region_25,Bachelor's,m,other,1,30,3,6,1,0,84,1
20877,Sales & Marketing,region_4,Bachelor's,f,other,1,30,3,8,1,0,50,1
12171,Analytics,region_4,Bachelor's,m,sourcing,1,33,3,6,0,0,82,1
55924,Technology,region_7,Master's & above,m,sourcing,1,32,5,9,1,0,71,1
319,Sales & Marketing,region_28,Bachelor's,m,other,1,30,3,2,1,0,45,1
68408,R&D,region_26,Master's & above,m,other,4,29,1,4,0,0,87,0
74190,Sales & Marketing,region_19,Bachelor's,m,other,2,35,1,8,0,0,54,0
40529,Analytics,region_22,Bachelor's,m,other,1,32,3,3,0,0,86,0
9211,Operations,region_27,Bachelor's,m,sourcing,1,31,4,2,1,0,56,0
21521,Operations,region_4,Master's & above,m,other,1,36,4,7,0,0,61,0
50389,Operations,region_13,Master's & above,f,sourcing,1,32,3,4,0,0,67,0
10906,Sales & Marketing,region_13,Bachelor's,m,sourcing,1,51,3,19,1,0,50,1
67490,HR,region_2,Below Secondary,m,other,1,20,5,2,1,0,47,1
44801,Operations,region_7,Below Secondary,m,other,1,27,3,2,0,0,64,0
8703,Sales & Marketing,region_7,Master's & above,m,sourcing,1,44,3,4,1,0,54,1
34942,Technology,region_2,Below Secondary,m,sourcing,1,25,3,2,0,0,77,0
3866,Operations,region_2,Bachelor's,m,sourcing,1,36,1,6,0,0,61,0
24819,Procurement,region_2,Bachelor's,m,sourcing,1,34,5,5,1,0,74,0
24116,Sales & Marketing,region_2,Bachelor's,m,other,1,43,5,14,0,0,55,0
29012,Sales & Marketing,region_18,Bachelor's,m,other,1,32,4,5,0,0,47,0
78065,Operations,region_26,Bachelor's,m,other,1,39,4,5,0,0,59,0
36865,Technology,region_13,Master's & above,m,sourcing,1,31,2,7,1,0,79,1
33745,HR,region_25,Bachelor's,f,other,1,28,5,3,0,0,50,0
61524,Operations,region_2,Bachelor's,f,sourcing,1,52,5,6,1,0,61,0
33031,Legal,region_13,Master's & above,m,other,1,37,2,8,0,0,58,0
2957,HR,region_22,Master's & above,m,other,1,35,3,6,0,1,59,1
10833,Legal,region_2,Bachelor's,f,sourcing,1,36,5,4,1,0,57,0
70605,Sales & Marketing,region_2,Bachelor's,f,sourcing,1,40,4,5,0,0,46,0
14003,Operations,region_2,Master's & above,f,referred,1,35,5,8,1,0,60,1
59077,Procurement,region_27,Master's & above,f,other,1,43,2,15,1,0,67,1
60577,Sales & Marketing,region_22,Bachelor's,f,other,2,29,3,8,0,0,55,0
62635,Analytics,region_26,Bachelor's,m,other,1,26,5,2,1,0,79,0
6749,Procurement,region_15,Bachelor's,m,sourcing,1,33,5,7,1,0,68,1
50533,Procurement,region_13,Master's & above,f,sourcing,1,38,5,2,1,0,68,1
57505,Sales & Marketing,region_7,Master's & above,m,other,1,49,1,5,1,0,46,0
55378,Technology,region_2,Bachelor's,m,referred,1,32,4,5,0,0,84,0
56286,Technology,region_6,Bachelor's,m,other,1,31,3,6,0,0,89,1
8167,Analytics,region_26,Bachelor's,m,other,1,30,3,4,0,0,81,0
158,Procurement,region_8,Master's & above,f,other,1,40,5,3,1,0,69,1
2487,Operations,region_19,Bachelor's,f,sourcing,1,36,5,7,1,0,58,0
68818,Sales & Marketing,region_25,Master's & above,f,sourcing,1,36,5,3,1,0,58,1
58463,Legal,region_27,Bachelor's,f,sourcing,1,28,3,2,0,0,57,0
37116,Procurement,region_7,Bachelor's,f,other,1,23,4,2,1,0,67,1
37644,Operations,region_23,Master's & above,m,other,1,32,3,6,1,0,61,1
9868,Operations,region_7,Bachelor's,m,other,1,43,3,14,0,0,58,0
67358,Sales & Marketing,region_2,Master's & above,m,other,1,39,3,9,0,0,62,1
47121,Operations,region_11,Bachelor's,f,sourcing,1,30,5,2,1,0,92,1
3622,Analytics,region_28,Master's & above,m,other,2,33,5,7,1,0,83,1
11562,HR,region_22,Master's & above,f,sourcing,1,37,4,9,1,0,50,1
1869,Technology,region_2,Bachelor's,m,sourcing,6,31,3,9,0,0,81,0
64815,Sales & Marketing,region_28,Master's & above,m,other,1,39,5,5,1,0,50,0
61016,Sales & Marketing,region_15,Bachelor's,m,sourcing,2,32,1,10,0,0,51,0
45269,Operations,region_22,Master's & above,f,sourcing,1,46,3,4,1,0,60,1
13313,Procurement,region_7,Master's & above,f,other,1,39,3,11,0,0,73,0
75437,Operations,region_22,Bachelor's,m,other,1,34,5,10,1,0,63,0
70262,Procurement,region_13,Master's & above,f,sourcing,1,39,5,5,0,1,84,1
18214,Finance,region_7,Bachelor's,f,other,1,31,3,4,1,0,62,1
23466,Operations,region_22,Bachelor's,m,other,1,39,3,11,0,0,60,0
65770,Analytics,region_29,Bachelor's,m,sourcing,1,32,4,6,1,0,82,0
34418,Procurement,region_20,Bachelor's,m,other,1,28,5,2,1,0,75,1
37893,Operations,region_2,Master's & above,m,other,1,54,5,13,0,0,72,1
56241,Sales & Marketing,region_28,Master's & above,m,other,1,30,3,4,1,0,51,0
70320,Operations,region_24,Bachelor's,m,other,2,30,3,7,0,0,58,0
28269,Sales & Marketing,region_5,Bachelor's,f,other,1,32,5,3,1,0,50,0
61972,Technology,region_7,Bachelor's,m,other,1,42,4,3,0,0,77,0
44757,HR,region_26,Bachelor's,f,other,1,31,3,5,1,0,46,1
67502,R&D,region_2,Master's & above,m,sourcing,1,44,3,5,0,0,83,0
32879,Technology,region_15,Bachelor's,m,other,2,48,4,22,1,0,82,1
2656,Operations,region_2,Bachelor's,f,sourcing,1,45,3,6,1,0,59,0
55059,Finance,region_2,Bachelor's,m,other,1,31,4,4,1,0,59,0
67081,Finance,region_2,Master's & above,f,sourcing,1,40,4,9,1,0,58,0
3524,Legal,region_27,Bachelor's,m,other,1,33,5,9,0,0,68,1
11695,Technology,region_16,Bachelor's,m,sourcing,1,34,5,7,1,0,75,1
24555,Sales & Marketing,region_31,Bachelor's,f,other,1,27,3,2,0,0,53,0
45914,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,36,3,9,1,0,43,1
30812,HR,region_2,Master's & above,f,sourcing,1,38,5,5,1,0,49,1
6742,Procurement,region_7,Master's & above,f,sourcing,1,31,4,7,1,1,98,1
43595,Sales & Marketing,region_28,Bachelor's,m,other,1,41,5,12,0,0,48,0
53002,Procurement,region_7,Master's & above,f,other,1,54,3,8,1,0,68,0
21015,Operations,region_7,Bachelor's,f,sourcing,1,43,5,2,1,1,82,1
51920,Technology,region_8,Master's & above,f,sourcing,1,36,5,9,0,1,92,1
28720,Procurement,region_2,Bachelor's,f,sourcing,1,39,3,10,1,0,68,1
51923,Technology,region_21,Bachelor's,f,other,1,31,3,6,1,0,79,1
63217,Technology,region_2,Bachelor's,m,referred,2,29,5,3,1,0,82,0
75264,Technology,region_31,Bachelor's,m,other,1,31,4,4,0,0,82,0
7492,Finance,region_13,Bachelor's,m,sourcing,1,29,5,3,1,0,60,1
15041,Procurement,region_4,Bachelor's,f,sourcing,2,36,2,8,1,0,71,1
28532,R&D,region_32,Master's & above,m,other,1,29,3,2,0,0,83,0
34491,Operations,region_13,Bachelor's,m,sourcing,1,34,5,10,0,0,60,0
75533,Procurement,region_2,Bachelor's,m,sourcing,2,35,4,4,1,0,67,0
40816,HR,region_29,Bachelor's,m,sourcing,1,29,5,3,1,0,45,0
24540,Operations,region_2,Master's & above,f,other,1,35,2,7,0,0,69,1
55260,Operations,region_22,Bachelor's,m,other,1,27,1,5,1,0,61,0
30674,Sales & Marketing,region_2,Bachelor's,m,other,1,34,4,6,1,0,46,1
64762,R&D,region_7,Master's & above,m,sourcing,1,35,3,4,0,0,83,0
14725,Analytics,region_2,Master's & above,m,other,1,56,5,3,1,1,94,1
52696,Procurement,region_22,Bachelor's,m,sourcing,2,26,3,2,0,0,69,0
6131,Operations,region_7,Master's & above,f,sourcing,1,38,5,4,0,1,72,1
13924,Sales & Marketing,region_22,Master's & above,m,sourcing,1,35,3,3,1,0,54,0
27936,Procurement,region_7,Master's & above,f,other,1,44,5,6,1,0,69,1
25556,Sales & Marketing,region_22,Bachelor's,f,sourcing,1,28,3,2,0,0,59,1
27767,Finance,region_7,Master's & above,m,sourcing,1,35,5,7,1,0,59,1
21595,Analytics,region_22,Bachelor's,m,sourcing,1,29,4,4,1,0,80,1
28047,Sales & Marketing,region_26,Bachelor's,m,other,1,47,1,7,0,0,49,0
9025,Operations,region_16,Bachelor's,m,other,1,30,5,4,0,0,55,0
22913,Sales & Marketing,region_17,Bachelor's,m,other,1,37,3,10,0,0,49,0
15442,Procurement,region_20,Bachelor's,m,other,1,35,4,3,0,0,70,0
62439,Operations,region_27,Bachelor's,m,sourcing,1,32,3,5,0,0,62,0
59502,Sales & Marketing,region_22,Bachelor's,m,other,3,24,4,2,0,0,51,0
67652,Procurement,region_23,Master's & above,f,other,1,33,3,5,1,0,72,0
28014,Procurement,region_2,Bachelor's,f,referred,1,31,5,3,0,0,90,1
6995,Technology,region_22,Bachelor's,m,other,2,37,5,10,1,0,75,1
15078,Operations,region_31,Bachelor's,f,other,1,37,5,5,1,0,59,1
55394,Sales & Marketing,region_26,Bachelor's,f,sourcing,2,36,3,3,0,0,49,0
75799,Technology,region_29,Bachelor's,m,other,2,29,1,3,0,0,85,0
26801,Technology,region_14,Bachelor's,f,other,1,41,3,5,0,0,75,0
59411,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,37,5,11,1,1,90,1
50375,Procurement,region_2,Bachelor's,f,other,2,28,5,5,1,0,71,0
53212,Procurement,region_13,Master's & above,f,other,1,35,5,4,1,1,73,1
35003,Sales & Marketing,region_22,Bachelor's,m,referred,1,28,3,1,0,0,50,0
53406,Finance,region_2,Bachelor's,f,sourcing,1,36,5,7,1,0,60,0
64419,Sales & Marketing,region_19,Bachelor's,m,other,1,35,3,10,0,0,49,0
47212,Sales & Marketing,region_2,Master's & above,m,other,1,37,5,4,1,0,53,0
63707,Sales & Marketing,region_2,Bachelor's,m,other,3,29,2,2,0,0,51,0
36366,Sales & Marketing,region_2,Bachelor's,f,other,1,37,3,5,0,0,51,0
45318,Sales & Marketing,region_2,Bachelor's,m,other,4,30,4,2,0,0,53,0
24186,Operations,region_12,Bachelor's,f,sourcing,1,27,5,2,1,0,54,1
11697,HR,region_29,Bachelor's,m,other,1,35,1,9,0,0,48,0
54840,Operations,region_7,Bachelor's,m,sourcing,1,31,4,3,1,0,61,0
54281,Sales & Marketing,region_7,Bachelor's,f,sourcing,2,31,4,9,1,0,46,0
49594,Procurement,region_31,Master's & above,f,other,1,38,4,3,1,0,71,1
57500,Technology,region_7,Bachelor's,m,sourcing,2,35,5,7,0,0,89,1
13915,Operations,region_2,Bachelor's,f,other,1,43,3,11,0,0,63,0
46076,Operations,region_13,Bachelor's,f,sourcing,1,37,5,7,1,0,59,0
34033,Sales & Marketing,region_10,Bachelor's,m,other,1,32,5,4,1,0,51,0
34610,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,32,4,6,1,0,59,1
65462,Sales & Marketing,region_32,Bachelor's,m,sourcing,2,26,1,2,1,1,46,0
66071,Sales & Marketing,region_5,Bachelor's,m,sourcing,1,41,3,7,1,0,53,0
75076,Procurement,region_8,Bachelor's,m,sourcing,1,30,5,5,1,0,72,1
78226,Sales & Marketing,region_7,Bachelor's,f,other,1,32,4,9,1,0,54,1
71107,Analytics,region_7,Bachelor's,m,other,1,28,3,6,1,0,88,0
17383,Sales & Marketing,region_16,Master's & above,m,other,1,37,1,8,0,0,47,0
28610,Sales & Marketing,region_16,Bachelor's,f,other,1,40,4,7,0,0,45,0
65377,Analytics,region_7,Bachelor's,f,other,1,29,5,5,1,0,84,0
76568,Legal,region_26,Bachelor's,m,other,1,31,5,3,1,0,62,1
67479,Sales & Marketing,region_7,Bachelor's,m,sourcing,2,31,5,4,1,0,51,0
8601,Procurement,region_22,Bachelor's,m,other,4,28,5,4,1,0,90,1
33500,Analytics,region_31,Bachelor's,m,sourcing,2,28,1,5,0,0,84,0
53344,Technology,region_22,Bachelor's,m,sourcing,1,26,1,2,0,0,93,1
67316,Sales & Marketing,region_1,Master's & above,m,other,1,40,3,7,0,0,50,0
30991,Sales & Marketing,region_1,Master's & above,m,other,1,31,5,4,0,0,94,1
23313,Analytics,region_28,Master's & above,m,other,1,37,5,3,1,0,84,1
50330,Legal,region_15,Bachelor's,m,other,2,39,3,10,1,0,60,1
50928,Sales & Marketing,region_15,Master's & above,m,other,1,55,1,13,0,0,45,0
53348,Analytics,region_31,Bachelor's,m,sourcing,1,40,4,3,1,0,85,0
3657,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,31,3,6,1,1,96,1
55055,Technology,region_22,Bachelor's,f,other,1,25,2,4,0,0,80,0
19303,Technology,region_4,Bachelor's,f,other,1,28,3,3,1,0,81,0
67242,Operations,region_2,Bachelor's,m,other,1,35,4,3,1,0,61,1
58077,Operations,region_26,Bachelor's,m,other,3,31,4,8,0,0,52,0
44584,HR,region_22,Master's & above,f,referred,1,32,5,7,0,0,59,1
76937,Operations,region_15,Bachelor's,m,referred,1,42,5,6,1,0,57,0
30474,Sales & Marketing,region_22,Bachelor's,m,referred,2,27,4,4,1,0,51,1
75634,Technology,region_2,Master's & above,f,other,1,60,5,33,1,0,80,0
42232,Procurement,region_4,Master's & above,f,sourcing,1,45,4,16,1,0,70,0
12786,Finance,region_2,Master's & above,f,other,1,41,4,5,1,0,62,0
35019,Operations,region_2,Bachelor's,f,other,1,25,4,2,1,0,58,0
14737,Sales & Marketing,region_27,Bachelor's,f,other,1,28,4,3,1,0,48,1
62051,Sales & Marketing,region_7,Master's & above,m,other,2,35,5,9,1,0,52,1
8371,Procurement,region_2,Bachelor's,m,other,3,31,3,5,0,0,69,0
1491,Operations,region_3,Master's & above,m,other,1,37,3,10,1,0,92,1
33907,Operations,region_23,Bachelor's,f,other,1,32,5,9,0,0,70,1
41625,Procurement,region_13,Bachelor's,m,other,2,35,3,3,0,0,93,1
59353,Procurement,region_4,Master's & above,m,sourcing,1,38,3,4,1,0,73,1
78156,Finance,region_1,Bachelor's,m,sourcing,1,26,5,3,1,0,59,1
69887,Technology,region_17,Bachelor's,f,other,1,29,3,7,1,1,79,1
18252,Technology,region_7,Master's & above,f,referred,1,36,5,9,1,0,94,1
27868,Finance,region_2,Bachelor's,f,sourcing,1,31,3,6,0,0,54,0
66367,Sales & Marketing,region_2,Bachelor's,m,other,1,40,5,11,1,0,52,0
47114,Procurement,region_22,Bachelor's,m,other,2,26,3,4,0,0,71,0
44344,Sales & Marketing,region_13,Master's & above,f,sourcing,1,40,3,5,1,0,50,1
69987,Operations,region_15,Bachelor's,f,other,1,49,5,15,1,1,65,0
31133,Technology,region_13,Bachelor's,m,referred,2,30,5,2,1,0,82,1
74436,Operations,region_13,Bachelor's,m,other,1,34,2,7,1,0,59,0
57924,Legal,region_31,Bachelor's,m,other,3,32,5,2,1,1,94,1
18674,Operations,region_22,Bachelor's,f,other,1,34,2,9,1,0,57,1
22907,Analytics,region_25,Master's & above,m,other,2,34,5,7,1,0,88,1
36486,HR,region_22,Bachelor's,f,other,1,31,3,7,1,0,50,0
77418,HR,region_7,Bachelor's,m,other,1,27,5,2,1,0,87,1
11991,HR,region_2,Bachelor's,m,other,2,31,3,4,0,0,52,0
67289,Operations,region_22,Bachelor's,m,referred,1,37,5,9,1,0,58,1
581,Operations,region_31,Bachelor's,m,other,2,31,3,5,0,0,61,0
32511,Operations,region_1,Bachelor's,f,other,1,35,4,6,0,0,60,0
71046,Sales & Marketing,region_2,Master's & above,m,sourcing,1,40,3,5,0,0,63,1
67964,Procurement,region_7,Bachelor's,m,other,1,36,3,4,1,0,72,1
8235,Technology,region_2,Bachelor's,f,referred,1,35,2,9,1,0,79,1
70587,Technology,region_9,Bachelor's,m,sourcing,1,30,5,8,1,0,81,1
2742,Technology,region_28,Master's & above,m,other,1,35,2,8,1,0,78,1
2,Finance,region_2,Master's & above,f,sourcing,1,35,1,2,0,0,63,0
25613,Sales & Marketing,region_22,Master's & above,m,sourcing,1,38,3,10,1,0,53,1
10940,Analytics,region_29,Master's & above,m,other,1,33,4,9,1,0,99,1
29390,Operations,region_7,Bachelor's,m,sourcing,1,47,5,4,1,0,54,0
47827,Sales & Marketing,region_14,Bachelor's,m,other,1,28,1,4,0,0,47,0
52266,Operations,region_22,Bachelor's,f,sourcing,2,40,5,3,1,0,59,0
69878,Analytics,region_26,Master's & above,m,sourcing,1,41,5,5,1,1,90,1
34416,Procurement,region_15,Bachelor's,m,other,1,38,5,2,1,1,75,0
15230,Operations,region_19,Bachelor's,f,other,1,38,5,5,1,0,62,1
45362,Technology,region_2,Master's & above,f,sourcing,1,37,3,4,0,0,78,0
2437,Analytics,region_2,Master's & above,f,other,3,34,3,6,1,0,82,0
2805,Sales & Marketing,region_22,Bachelor's,m,other,1,29,4,5,0,0,51,0
19899,Procurement,region_2,Bachelor's,f,sourcing,2,33,3,6,0,0,71,0
61897,Finance,region_7,Below Secondary,m,other,1,24,3,2,0,0,73,1
56436,Finance,region_26,Bachelor's,m,sourcing,1,30,3,4,0,1,71,1
48154,Operations,region_2,Master's & above,f,other,1,37,5,3,1,1,56,1
20343,Sales & Marketing,region_2,Master's & above,m,sourcing,1,37,3,7,0,0,59,1
33512,Sales & Marketing,region_2,Bachelor's,m,sourcing,2,43,5,14,1,0,47,0
65848,Sales & Marketing,region_2,Bachelor's,m,sourcing,2,35,3,7,0,1,62,1
8685,Sales & Marketing,region_23,Bachelor's,f,other,1,30,4,6,1,0,59,1
36637,Sales & Marketing,region_2,Bachelor's,m,other,1,54,3,20,0,0,50,0
73571,Operations,region_16,Master's & above,f,other,1,41,3,6,0,1,68,1
40987,Analytics,region_7,Bachelor's,m,sourcing,2,31,3,6,1,0,88,1
8278,Procurement,region_13,Bachelor's,f,sourcing,1,30,4,2,1,0,86,1
69745,Operations,region_31,Master's & above,f,sourcing,1,42,3,15,0,0,54,0
39092,Sales & Marketing,region_12,Bachelor's,m,sourcing,1,27,5,2,1,1,93,1
67166,Procurement,region_2,Bachelor's,f,other,1,51,2,8,1,0,70,0
63072,Sales & Marketing,region_2,Bachelor's,f,other,1,40,3,10,1,0,47,1
63592,Procurement,region_2,Bachelor's,m,other,1,42,3,10,0,0,73,0
37305,Sales & Marketing,region_2,Master's & above,f,other,5,40,1,11,0,0,49,0
60538,Sales & Marketing,region_22,Bachelor's,m,referred,1,28,5,4,1,0,49,0
71852,Operations,region_31,Bachelor's,m,other,1,46,2,12,0,0,55,0
16367,Analytics,region_22,Bachelor's,m,sourcing,1,28,3,7,1,0,95,1
25025,Procurement,region_13,Master's & above,m,other,1,30,3,7,0,0,66,0
68472,Analytics,region_22,Bachelor's,m,referred,1,29,1,6,0,0,82,1
37736,Procurement,region_5,Bachelor's,m,other,2,29,3,6,0,0,70,0
61168,Sales & Marketing,region_4,Master's & above,m,sourcing,1,39,5,7,1,0,52,0
14785,Technology,region_1,Master's & above,m,other,1,30,3,3,1,1,81,1
59534,Analytics,region_31,Bachelor's,m,sourcing,2,31,3,5,0,0,79,0
49593,Finance,region_13,Master's & above,m,sourcing,1,34,3,4,0,0,63,0
31745,Operations,region_11,Bachelor's,m,other,1,55,3,17,0,0,59,0
5413,Procurement,region_13,Bachelor's,f,sourcing,1,31,1,6,1,0,72,0
1662,Sales & Marketing,region_28,Bachelor's,m,sourcing,1,24,2,2,0,0,52,0
36224,HR,region_26,Bachelor's,f,other,1,29,3,2,0,0,50,0
28372,Sales & Marketing,region_2,Bachelor's,m,other,3,29,3,2,1,0,50,0
17998,Procurement,region_7,Bachelor's,f,sourcing,1,33,3,10,0,0,75,0
74880,Analytics,region_28,Bachelor's,m,sourcing,2,27,4,4,1,0,78,1
17611,Technology,region_27,Bachelor's,f,other,1,39,3,2,0,0,80,0
60396,Technology,region_2,Master's & above,f,sourcing,1,50,1,3,0,0,75,0
27193,Procurement,region_14,Bachelor's,f,other,1,30,5,6,0,0,85,1
75838,Analytics,region_2,Bachelor's,m,other,2,38,4,7,0,0,86,0
23752,R&D,region_15,Bachelor's,m,other,1,32,5,4,1,0,90,1
20974,Finance,region_8,Bachelor's,f,other,1,30,3,3,0,0,65,0
30459,Finance,region_22,Bachelor's,m,other,1,30,5,2,1,0,92,1
23252,Finance,region_28,Master's & above,m,other,1,31,4,2,0,0,60,0
71472,Sales & Marketing,region_2,Bachelor's,m,other,1,33,5,3,1,0,48,1
57789,Procurement,region_17,Master's & above,f,other,1,33,3,5,0,0,67,0
53429,Operations,region_2,Master's & above,m,other,2,34,4,8,1,0,62,0
56421,Technology,region_34,Bachelor's,m,other,1,31,1,6,0,0,75,0
5090,HR,region_2,Bachelor's,m,sourcing,1,50,4,23,0,0,47,0
16603,Operations,region_22,Master's & above,f,sourcing,2,35,5,7,1,0,58,1
20178,Sales & Marketing,region_1,Master's & above,m,other,2,35,3,5,1,0,46,1
11746,Sales & Marketing,region_26,Bachelor's,f,other,1,31,3,5,0,0,49,0
7429,Operations,region_4,Master's & above,f,other,1,35,4,7,1,0,55,1
28527,Operations,region_12,Bachelor's,m,other,1,31,5,5,1,0,66,0
21775,Sales & Marketing,region_7,Master's & above,m,other,1,49,4,7,0,0,56,0
31700,Procurement,region_17,Master's & above,f,other,1,36,3,4,0,0,81,1
31499,Analytics,region_22,Bachelor's,f,other,2,27,5,7,0,1,84,1
39840,Operations,region_15,Bachelor's,f,other,1,29,1,3,0,0,60,0
75310,R&D,region_16,Master's & above,m,other,1,29,5,4,1,0,80,0
16089,Analytics,region_26,Bachelor's,m,other,1,52,3,3,0,0,80,0
73570,Procurement,region_2,Master's & above,f,other,1,39,5,11,1,0,68,1
46091,Technology,region_20,Bachelor's,f,sourcing,1,32,1,7,0,0,84,0
60530,Procurement,region_23,Bachelor's,f,sourcing,1,35,4,4,0,0,67,0
62235,Sales & Marketing,region_16,Bachelor's,m,other,1,37,4,5,1,0,53,1
20397,Operations,region_22,Bachelor's,f,other,2,34,5,7,0,0,73,1
9840,HR,region_25,Bachelor's,m,other,1,28,4,2,1,1,49,0
63196,Sales & Marketing,region_31,Bachelor's,f,other,1,50,3,3,0,0,53,0
53383,Procurement,region_2,Master's & above,f,other,1,56,3,7,1,0,65,0
42775,Sales & Marketing,region_2,Master's & above,m,other,1,36,3,2,1,0,55,1
222,Procurement,region_13,Master's & above,m,other,1,34,4,5,0,0,71,0
8308,Operations,region_32,Bachelor's,m,other,1,41,5,6,1,0,57,0
54811,Sales & Marketing,region_13,Bachelor's,m,sourcing,1,24,4,2,0,0,63,1
17390,Sales & Marketing,region_27,Master's & above,m,sourcing,2,40,3,14,0,0,50,0
50143,Sales & Marketing,region_7,Master's & above,m,sourcing,2,45,3,4,0,0,65,1
48349,Operations,region_19,Master's & above,f,other,1,41,3,3,0,0,74,1
8284,Sales & Marketing,region_2,Bachelor's,f,other,1,34,5,5,0,0,60,1
4641,Sales & Marketing,region_28,Bachelor's,m,sourcing,1,33,3,2,0,0,46,0
69686,Analytics,region_22,Bachelor's,m,sourcing,3,28,5,7,1,0,84,1
74909,Technology,region_22,Master's & above,m,sourcing,2,39,2,5,0,0,79,0
22648,Operations,region_2,Master's & above,f,sourcing,1,41,5,6,1,0,60,0
5203,Sales & Marketing,region_2,Bachelor's,m,other,1,44,5,3,0,0,57,1
26383,HR,region_14,Bachelor's,m,other,1,34,4,9,0,0,49,0
9805,Sales & Marketing,region_25,Master's & above,m,other,1,35,5,6,0,0,52,0
55114,Sales & Marketing,region_31,Bachelor's,m,other,7,37,5,8,0,0,50,0
24394,Sales & Marketing,region_7,Master's & above,m,other,1,32,4,3,0,0,47,0
70265,Technology,region_17,Master's & above,f,other,2,37,5,7,1,0,78,1
51370,R&D,region_22,Master's & above,m,other,1,32,5,4,1,0,86,1
72781,Technology,region_17,Bachelor's,f,other,1,30,3,4,0,0,88,1
5261,Procurement,region_2,Bachelor's,m,sourcing,1,29,2,4,1,0,70,1
40650,Procurement,region_2,Bachelor's,f,other,1,49,5,3,0,0,89,1
70039,Sales & Marketing,region_7,Master's & above,m,sourcing,2,35,1,4,0,0,47,0
2911,Finance,region_13,Bachelor's,m,sourcing,2,27,5,3,0,0,60,0
40072,Procurement,region_8,Master's & above,f,sourcing,1,44,5,2,1,0,70,1
29243,Finance,region_30,Bachelor's,m,other,1,28,5,2,1,0,60,1
17508,Sales & Marketing,region_19,Bachelor's,f,sourcing,1,41,3,4,0,0,50,0
